id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
175667,79500,Pepsiman,NULL,1999-03-04 00:00:00.000,2,NULL,NULL,NULL,66.9959,22
118697,116601,Perry Rhodan: Thoregon - Die verbotene Stadt,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
114357,11453,Persona 2: Innocent Sin,NULL,1999-06-24 00:00:00.000,20,NULL,69.7500,5,78.9636,53
12315,62897,Pet Pet Pet,NULL,1999-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113191,9121,PetWings,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122726,159039,Petz 4,NULL,1999-09-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
9207,830,PGA Championship Golf 1999 Edition,NULL,1999-05-31 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
54892,61239,PGA European Tour Golf,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136197,7510,Pharaoh,NULL,1999-12-31 00:00:00.000,20,NULL,70.0000,1,86.6465,42
97906,142858,Photo Y2K,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11765,79825,Physicus: Save the World with Science!,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
2165,76894,Picross NP Vol. 1,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2090,148421,Picross NP Vol. 2,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2134,148428,Picross NP Vol. 3,NULL,1999-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2101,148430,Picross NP Vol. 4,NULL,1999-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2193,148431,Picross NP Vol. 5,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109420,39797,Pilot Kids,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120644,119583,Pink Gear 2,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
178786,203288,Pinocchia no Miru Yume,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114128,91499,Piposh,"Hezi Piposh is the Israeli actor that played Elimelech Egoz, the main character in Guillotines first game: In The Midst of Rating.

After gaining no fame and no fortune from appearing as the failed detective Eliemlech Egoz, the failed actor wishes to try his luck in Hollywood. He orders a cruise from Israel to Hollywood, but goes on the wrong ship. Aboard this ship are a cavalcade of odd characters: The ships captain - Capitolomihu Krupnic, the ship mechanic Henry Steam, the ship maid Brigett, a crazy German doctor Fritz Fon Bzzz, and many more. Also on board, is a murderer that has been knocking off people every day.
It is Piposh's role to find the killer and save the ship.",1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125674,49861,Pitfall: Beyond the Jungle,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113440,147877,Pixeline - i sommerhuset,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9476,137285,Pixygarden,NULL,1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109555,93917,Planet DOB,An alien flying above Earth gets knocked unconscious after his ship crashes while avoiding a giant net. Scientists strap his passed out frame on a table and send a very unwilling subject (his glasses are shaped in the letters Y-O-U) into his mind to see what makes him tick.,1999-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120617,56583,Planet Laika,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38083,41628,Pleasure Hearts,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52700,166554,Pocke-Kano: Fumio Ueno,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52737,166553,Pocke-Kano: Shizuka Houjouin,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53569,166552,Pocke-Kano: Yumi Aida,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172264,180202,Pocket Family GB2,NULL,1999-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58633,43973,Pocket Love: If,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84114,72991,Pocket MuuMuu,NULL,1999-02-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161867,47609,Pocket Tennis Color,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1032,198851,Pokémon Cyclone 2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165143,1558,Pokémon Gold,NULL,1999-11-21 00:00:00.000,100,NULL,87.5000,3,86.4567,271
65719,212726,Pokémon Pikachu 2,NULL,1999-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172472,4068,Pokémon Pinball,NULL,1999-04-14 00:00:00.000,14,NULL,NULL,NULL,69.3808,69
113097,198864,Pokémon Poké Ball,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166989,181515,Pokémon Project Studio: Blue Version,NULL,1999-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62328,181509,Pokémon Project Studio: Red Version,NULL,1999-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159412,1513,Pokémon Silver,NULL,1999-11-21 00:00:00.000,111,NULL,85.0000,2,88.2550,263
133886,2324,Pokémon Snap,NULL,1999-03-21 00:00:00.000,40,NULL,NULL,NULL,76.1594,162
189136,2289,Pokémon Stadium,NULL,1999-04-30 00:00:00.000,48,NULL,NULL,NULL,72.8874,197
119216,64662,Polda 2,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162853,188078,Pong Pong's Learning Adventure: Back to the Future,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162861,188076,Pong Pong's Learning Adventure: Mysteries of Human Body,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171778,9187,Pong: The Next Level,NULL,1999-10-29 00:00:00.000,1,NULL,NULL,NULL,69.8655,5
115773,14532,Pool:Shark,"Actua Pool is a pool simulation game with dozens of game modes, including eight-ball, nine-ball, three-ball, ten-ball, killer rules, cutthroat rules, bank rules, speed pool, one-pocket, various foreign styles and traditional snooker rules. There are dozens of venues, unique individual opponents and even different-shaped and unique tables are also available to unlock.

In one player mode, called ""Hustle Mode"", the character must hustle your way through smoke filled bars, casinos, pool halls and nightclubs and aim to black ball up to 18 challengers of ever-increasing skill across a range of challenging tables. There is an interactive tutorial if the player wishes, and the player can learn hundreds of trick shots from the tutorial. Each individual NPC opponent has its own unique appearance, voice, mannerisms, playing style and difficulty, and winning tournaments unlocks new NPCs to play against and venues to play in. The last opponent is the Devil himself, who you will play in Hell on his very own pool table and play for your very soul.

There are also the traditional two-player modes, as well as three-player, four-player, and so on. Any number of players can join in, and tournaments for up to 16 players are also available in which the NPC's can also be included. Player characters are completely customizable, and stats (such as accurracy and shots potted) tally up an individual player's ability.",1999-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
15024,78975,pop'n music 2,NULL,1999-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31390,78977,pop'n music 3,NULL,1999-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2145,43801,Pop'n Tanks,NULL,1999-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98487,131376,POW ~Horyo~,"Mankind extends its living area to Mars. However, the generation that is born on Mars starts to appeal to autonomy of Mars, and eventually civil war breaks out. Government decides to thread carefully and the situation is frozen for five years. 
Mars history year 79. Main character receives command from Mars government to capture and interrogate female elite soldiers of the three enemy reconnaissance units",1999-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69741,38243,Power Lode Runner,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66920,63219,Power Pro-Kun Pocket,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139983,44741,Power Shovel,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180288,38121,Power Soukoban,"In order to save the village of Youkai, which has been taken over by Western demons, they block the holes where the demons come out.",1999-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115625,4355,Power Stone,"Set in the 19th century, strong believers of legends, myths and superstition search for fame, fortune and glory. One legend above all is sought after by many, a treasure which can make any dream come true. Believers from all over the world set out to search for this treasure, and are forced to fight against one another in pursuit of the legendary Power Stone.",1999-02-13 00:00:00.000,4,NULL,76.0000,1,70.2523,28
183763,39280,Prehistoric Isle 2,NULL,1999-01-27 00:00:00.000,NULL,NULL,NULL,NULL,66.6051,7
162036,44034,Premier Manager 64,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94514,3577,Premier Manager: Ninety Nine,NULL,1999-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154241,3165,Prince of Persia 3D,NULL,1999-09-17 00:00:00.000,4,NULL,NULL,NULL,32.1719,8
78660,108832,Prismaticallization,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41757,118221,Přítmí - Twilight,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
100196,43821,Pro 18: World Tour Golf,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62225,97875,Pro Mahjong Kiwame Tengensenhen,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15044,97867,Pro Mahjong Tsuwamono 64 Jansou Battle Ni Chousen,NULL,1999-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148664,136708,Pro Yakyuu Team de Asobou!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13813,94296,Puma Street Soccer,NULL,1999-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69750,79307,Pump It Up!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34811,93124,Pumuckls Abenteuer bei den Piraten,NULL,1999-05-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149400,4353,Puyo Puyo Da!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64262,37560,Puyo Puyo Tsuu,NULL,1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96956,3579,Puyo Puyo~n,NULL,1999-03-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
22418,43985,Puzzle Link 2,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167020,213913,Puzzle Mania,NULL,1999-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181296,213916,Puzzle Mania 2,NULL,1999-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114916,116678,Pył (Dust),NULL,1999-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122697,100023,Q*bert,NULL,1999-11-30 00:00:00.000,NULL,NULL,NULL,NULL,68.0000,3
92665,355,Quake III Arena,NULL,1999-12-02 00:00:00.000,229,NULL,86.6667,3,83.6553,305
173039,49950,Quest: Fantasy Challenge,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156398,44953,R/C Stunt Copter,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91038,63513,R: Rock'n Riders,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29884,139247,Racing,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68049,76182,Racing Lagoon,NULL,1999-06-10 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
115417,221942,Radikal Bikers,NULL,1999-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173142,13155,Rage of Mages II: Necromancer,NULL,1999-04-15 00:00:00.000,1,NULL,NULL,NULL,89.9826,8
20190,116960,Raising Dead,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
181306,46082,Rakugaki Showtime,"Welcome to the world of Rakugaki. An imaginary game world, created entirely by the pencil drawings of the ""God Hand"". The characters who inhabit this world were created by the God Hand in the same way... Yukiwo, Sasami, Pitanand Tsubohachi; the four members of the ""Heroes Team"", and Daddy; who commands the mysterious enemy character army.

Called the ""Heroes and Enemies"", they are all controlled by their master, and follow their predetermined (created?) fate. Today a battle to the end unfolds...",1999-07-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
68399,3582,Rally Challenge 2000,NULL,1999-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128961,3583,Rampage 2: Universal Tour,"George, Lizzie, and Ralph have been captured and confined for the world to see. George is held captive in New York City, Lizzie is imprisoned in Tokyo, and Ralph is stored in London (references to King Kong, Godzilla, and Werewolf of London (or An American Werewolf in London, respectively). However, Scumlabs, who has just rebuilt their facilities in Salt Lake City, causes another accident that results in three new monsters: Boris, a rhinoceros, Curtis, a mouse, and Ruby, a lobster.",1999-03-31 00:00:00.000,3,NULL,42.0000,2,59.5146,14
128992,200417,Rampage 2: Universal Tour,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125048,3415,Rat Attack!,NULL,1999-08-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
157487,193337,Rayman 100 Levels,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185134,843,Rayman 2: The Great Escape,"Rayman 2 takes place in a world called the Glade of Dreams. An army of Robot Pirates, led by Admiral Razorbeard, invades this world and destroys the Heart of the World, the world core. This greatly weakens the resistance's power and disables Rayman's powers, leading to his capture.[9]

Globox, a friend of Rayman, is later also captured and put in the same cell as Rayman aboard the Pirates' prison ship. Globox gives Rayman a silver lum given to him by Ly the fairy, which restores his powers. Rayman escapes the prison ship, and is separated from Globox again. He learns that to stand a chance against the Pirates, he needs to find four ancient magic masks to awaken Polokus, the spirit of the world, hidden in secret and mysterious sanctuaries consisting of the four elements water/ice, earth/stone, fire, and air.[10] He travels through the Glade of Dreams via the Hall of Doors, a magical place linked to various locations in the world, controlled by the ancient Teensies.[10]

In the course of the game, Rayman frees Globox who had been captured again, and they continue together for a short while until Globox departs again to go find his family. Later, Rayman finds Globox's wife Uglette and learns that he has been imprisoned on the Prison Ship. Rayman also encounters his friend Clark, a strongman who has stomach problems due to eating rusty pirates; to continue through the level, Rayman has to cure Clark by means of an elixir.

Eventually, Rayman recovers the four masks and awakens Polokus, who makes quick work of the pirates on land. In the air however, he has no power, and Rayman is tasked to dispose of the Pirates' flying Prison Ship, where Admiral Razorbeard also has his headquarters. In a final battle Rayman fights Razorbeard, who is controlling a giant robot, the Grolgoth. Eventually Rayman destroys the robot and while Razorbeard escapes in a small escape pod, the Prison Ship explodes. Rayman is presumed dead and only one of his shoes is found, but during his funeral, he appears again, walking on a crutch.",1999-10-22 00:00:00.000,48,NULL,90.0000,1,80.6710,161
194907,193313,Rayman 2: The Great Escape,NULL,1999-10-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
102934,193336,Rayman 60 Levels,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82568,193335,Rayman Collector,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157133,193372,Rayman CP,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82499,193340,Rayman Funpack,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166998,193373,Rayman Maternelle,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179943,77793,RC de GO!,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
180453,209278,Ready 2 Rumble Boxing,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173541,3586,Ready 2 Rumble Boxing,NULL,1999-09-09 00:00:00.000,3,NULL,NULL,NULL,51.3953,15
48414,117276,Recoil,"Tanks patrol desolate city streets. Turrets and missile sites threaten the skies. Robot warriors carrying pulse rifles surround military installations. What's become of Earth? Machines have taken over. Corporate greed and rapid technological advancements have made humans pawns of their own creations. During the first fifteen years of the 21st century, Mega Corp began to dominate computer technology in both peacekeeping and war-fighting applications. As this giant churned out better and better technology for manufacturing and warfare, humans were relegated to service industries or to working as drones on PC terminals. Mega Corp became the largest employer in the United States. By 2010, every computer in America used Mega Corp software and was Internet-connected and monitored through the Mega Corp Network—anti-trust suits be damned. Each day, Mega Corp would issue government-endorsed messages through the Network that broadcast pro-machine propaganda. The country was becoming brainwashed. In 2018, the wonders of artificial intelligence turned ugly in the hands of a few disillusioned Mega Corp programmers. Frustrated at being a part of such an ethically challenged corporation, these hacks altered coding in various Mega Corp products—turning certain robot and tank machinery into self-directed, man-killing machines. Today, May 2019, in a war-torn, machine-ravaged world, only a few freethinkers remain. Only a few outsiders have escaped the spell of the Network. Dr. Raines is the leader of a group of rebels called the Alliance. He and a few others have developed a computer program that gives the operator control over an experimental tank. You control this tank and must defeat these robot warriors.",1999-03-11 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
110349,52753,Red Comrades: For the Great Justice,"Wounded Red Army commander Chapaev tries to cross the Ural river, but he catches enemy'a bullet...",1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,52.0080,6
153197,8681,Redline,NULL,1999-03-31 00:00:00.000,3,NULL,NULL,NULL,50.0000,4
123286,77880,Remote Control Dandy,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159452,178240,Renai Kouza Real Age,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185139,12470,Requiem: Avenging Angel,"A holy war rages on Earth between Heaven's Chosen Soldiers and Hell's Fallen Angels. You are Malachi, a Chosen Angel, sent to Earth to save Creation from the wrath of the Fallen. Blast your way through an immersive futuristic 3D world developing Angelic powers like possession, blood boil, locust swarms, and the ability to turn your enemies to pillars of salt. Without you, mankind doesn’t have a prayer.",1999-12-31 00:00:00.000,2,NULL,NULL,NULL,70.0000,4
185719,966,Resident Evil 3: Nemesis,"On September 28, 1998, 24 hours prior to the events of Resident Evil 2, former Special Tactics And Rescue Service (S.T.A.R.S.) member Jill Valentine attempts to escape from Raccoon City. Most of the population has been transformed into zombies by an outbreak of the T-virus, a new type of biological weapon secretly developed by the pharmaceutical company Umbrella. The storyline expands upon the settings and events of the T-virus outbreak in Raccoon City and concludes with the fate of the city and its infected population.",1999-09-22 00:00:00.000,108,NULL,NULL,NULL,80.6682,313
78569,45017,Retro Force,NULL,1999-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100375,26630,Revenant,NULL,1999-09-30 00:00:00.000,2,NULL,NULL,NULL,52.3744,10
54603,94374,Revive... Sosei,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192554,3585,Re-Volt,NULL,1999-07-31 00:00:00.000,28,NULL,NULL,NULL,77.6655,69
